Time,Altitude ASL,Pressure,Air Temp A,Air Temp B,Air Temp C,Rel Hum A,Rel Hum B,Rel Hum C,Latitude,Longitude,Roll,Roll Rate,Pitch,Pitch Rate,Yaw,Yaw Rate,Velocity North,Velocity East,Velocity Down,Custom Mode,Data Quality,Home Position Latitude,Home Position Longitude,Home Position Altitude,Drone Serial Number,Ground Wind Speed,Ground Wind Direction,Ground Air Temperature,Ground Humidity,Ground Pressure,Powered Age,Armed Age,Satellites,HDOP
1782490648.60,376.6,968.69,21.90,21.73,21.99,57.0,54.8,56.5,35.222602,-97.439473,1.3,0.5,6.3,0.3,-155.3,0.0,-0.19,-0.05,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490649.60,381.0,968.33,21.85,21.73,21.95,57.1,55.1,56.8,35.222599,-97.439474,1.3,-0.6,6.6,1.1,-155.0,0.0,-0.19,-0.08,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490650.70,384.3,967.98,21.82,21.73,21.91,57.2,55.3,57.0,35.222597,-97.439475,0.4,-1.1,6.2,0.6,-154.8,0.0,-0.19,-0.09,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490651.60,385.8,967.63,21.80,21.73,21.88,57.3,55.4,57.2,35.222596,-97.439476,-0.2,-1.1,5.8,0.1,-154.7,0.0,-0.19,-0.10,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490652.60,388.6,967.27,21.77,21.73,21.84,57.3,55.6,57.4,35.222595,-97.439477,-1.0,-0.8,5.3,-0.8,-154.5,0.0,-0.19,-0.12,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490654.10,393.9,966.92,21.74,21.72,21.75,57.5,56.0,57.7,35.222592,-97.439480,-1.4,0.5,5.4,-0.8,-154.1,0.0,-0.18,-0.15,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490654.60,395.4,966.57,21.73,21.71,21.73,57.6,56.1,57.7,35.222591,-97.439480,-1.1,0.8,5.7,-0.4,-154.0,0.0,-0.18,-0.16,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490655.60,399.0,966.22,21.72,21.70,21.68,57.7,56.4,57.9,35.222589,-97.439483,0.1,1.1,6.8,0.8,-153.6,0.0,-0.17,-0.18,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490656.60,402.0,965.86,21.71,21.68,21.64,57.9,56.6,58.0,35.222588,-97.439485,1.0,0.8,7.8,1.1,-153.2,0.0,-0.16,-0.19,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490657.60,403.6,965.51,21.71,21.66,21.60,58.0,56.8,58.1,35.222587,-97.439486,1.3,0.5,8.1,0.9,-153.0,0.0,-0.16,-0.19,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490658.60,408.0,965.16,21.71,21.63,21.55,58.2,57.1,58.3,35.222585,-97.439489,1.3,-0.6,8.4,-0.3,-152.3,0.0,-0.14,-0.21,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490659.60,409.6,964.81,21.71,21.60,21.52,58.3,57.2,58.4,35.222584,-97.439490,0.8,-0.9,8.2,-0.8,-152.0,0.0,-0.14,-0.21,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490660.60,412.6,964.46,21.71,21.57,21.48,58.5,57.4,58.4,35.222583,-97.439493,-0.1,-1.1,7.7,-1.1,-151.4,0.0,-0.13,-0.22,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.9
1782490661.60,415.6,964.11,21.71,21.53,21.45,58.7,57.6,58.5,35.222582,-97.439495,-1.0,-0.8,7.1,-0.6,-150.7,0.0,-0.11,-0.22,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490662.60,418.6,963.76,21.71,21.49,21.42,58.9,57.8,58.6,35.222581,-97.439497,-1.5,-0.1,6.9,0.4,-150.0,0.0,-0.10,-0.23,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490663.60,421.6,963.41,21.70,21.44,21.40,59.1,58.0,58.7,35.222580,-97.439500,-1.2,0.7,7.3,1.1,-149.2,0.0,-0.09,-0.23,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490664.60,426.0,963.06,21.69,21.38,21.38,59.4,58.2,58.8,35.222579,-97.439504,0.1,1.1,8.6,0.6,-147.9,0.0,-0.07,-0.23,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490665.60,427.6,962.71,21.68,21.35,21.37,59.6,58.4,58.8,35.222579,-97.439505,0.6,1.0,9.2,0.1,-147.4,0.0,-0.06,-0.22,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490666.60,430.6,962.37,21.67,21.30,21.36,59.8,58.5,58.9,35.222578,-97.439507,1.3,0.5,9.9,-0.8,-146.5,0.0,-0.05,-0.22,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490668.10,435.9,962.02,21.63,21.22,21.35,60.1,58.7,59.0,35.222578,-97.439511,1.0,-0.8,10.1,-0.8,-144.7,0.0,-0.02,-0.21,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490668.60,437.4,961.68,21.62,21.20,21.35,60.3,58.8,59.0,35.222578,-97.439513,0.6,-1.0,9.9,-0.3,-144.2,0.0,-0.02,-0.20,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490669.60,439.6,961.34,21.60,21.17,21.35,60.5,58.9,59.1,35.222578,-97.439514,-0.2,-1.1,9.5,0.4,-143.4,0.0,-0.00,-0.19,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490670.60,442.6,960.99,21.57,21.13,21.35,60.7,59.0,59.2,35.222578,-97.439516,-1.1,-0.8,8.9,1.1,-142.3,0.0,0.01,-0.18,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490671.60,447.0,960.65,21.52,21.09,21.35,61.0,59.1,59.3,35.222578,-97.439519,-1.5,0.3,8.8,0.6,-140.8,0.0,0.03,-0.16,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.8
1782490672.70,450.0,960.31,21.48,21.06,21.35,61.2,59.1,59.5,35.222578,-97.439521,-0.8,1.0,9.5,-0.5,-139.6,0.0,0.05,-0.15,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490673.60,453.0,959.97,21.43,21.03,21.34,61.4,59.2,59.6,35.222579,-97.439522,0.1,1.1,10.4,-1.1,-138.6,0.0,0.06,-0.13,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490675.10,456.9,959.63,21.36,21.01,21.33,61.5,59.3,59.8,35.222580,-97.439524,1.3,0.6,11.6,-0.8,-137.3,0.0,0.08,-0.11,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490675.60,458.4,959.29,21.34,21.00,21.33,61.7,59.3,59.9,35.222580,-97.439525,1.5,0.3,11.9,-0.3,-136.9,0.0,0.09,-0.10,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490676.60,460.6,958.95,21.30,20.99,21.32,61.8,59.4,60.0,35.222580,-97.439525,1.4,-0.3,12.1,0.4,-136.2,0.0,0.09,-0.09,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490677.60,463.6,958.61,21.25,20.98,21.30,61.9,59.5,60.2,35.222581,-97.439526,0.8,-0.9,11.8,1.1,-135.3,0.0,0.11,-0.07,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490678.70,468.0,958.28,21.20,20.98,21.27,62.1,59.6,60.5,35.222583,-97.439527,-0.7,-1.0,10.9,0.5,-134.0,0.0,0.12,-0.04,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490679.60,471.0,957.94,21.15,20.98,21.24,62.2,59.7,60.7,35.222584,-97.439527,-1.4,-0.5,10.6,-0.4,-133.3,0.0,0.14,-0.02,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490680.60,472.6,957.60,21.12,20.98,21.22,62.3,59.7,60.9,35.222585,-97.439527,-1.5,-0.0,10.5,-0.8,-132.9,0.0,0.14,-0.01,-3.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490681.60,475.6,957.26,21.09,20.98,21.18,62.4,59.8,61.1,35.222586,-97.439527,-1.2,0.7,10.9,-1.1,-132.3,0.0,0.15,0.01,-2.70,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,16,0.7
1782490682.70,477.0,957.27,21.07,21.00,21.16,62.3,59.8,61.2,35.222588,-97.439527,0.3,1.1,12.1,-0.0,-132.1,0.0,0.16,0.05,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.7
1782490683.60,477.0,957.27,21.07,21.02,21.14,62.2,59.8,61.3,35.222589,-97.439527,0.7,1.0,12.5,0.5,-132.2,0.0,0.17,0.06,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.7
1782490684.60,477.0,957.28,21.07,21.04,21.12,62.2,59.8,61.4,35.222590,-97.439526,1.4,0.4,13.0,1.1,-132.3,0.0,0.17,0.08,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.7
1782490685.60,477.0,957.28,21.08,21.06,21.09,62.1,59.8,61.5,35.222593,-97.439525,1.2,-0.7,13.0,0.6,-132.7,0.0,0.18,0.10,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490687.10,477.0,957.29,21.10,21.07,21.06,62.0,59.8,61.5,35.222595,-97.439523,0.0,-1.1,12.2,-0.7,-133.1,0.0,0.19,0.13,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490687.60,477.0,957.29,21.11,21.08,21.05,61.9,59.9,61.6,35.222596,-97.439522,-0.5,-1.1,11.8,-1.0,-133.3,0.0,0.19,0.13,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490688.60,477.0,957.29,21.12,21.08,21.03,61.8,59.9,61.7,35.222597,-97.439521,-1.1,-0.7,11.2,-1.1,-133.6,0.0,0.19,0.15,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490689.60,477.0,957.29,21.14,21.08,21.01,61.8,60.0,61.7,35.222599,-97.439519,-1.5,-0.0,10.8,-0.5,-134.0,0.0,0.19,0.16,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490690.60,477.0,957.29,21.16,21.07,20.99,61.7,60.0,61.8,35.222600,-97.439517,-1.1,0.7,11.0,0.4,-134.4,0.0,0.19,0.18,0.00,3,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490691.60,477.0,957.29,21.19,21.06,20.98,61.7,60.1,61.8,35.222602,-97.439515,-0.3,1.1,11.6,1.1,-134.9,0.0,0.19,0.19,0.30,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490692.60,475.3,957.64,21.23,21.07,20.98,61.5,60.1,61.7,35.222604,-97.439513,0.7,1.0,12.3,0.9,-135.7,0.0,0.19,0.20,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490693.60,471.0,957.98,21.29,21.08,21.01,61.3,60.0,61.5,35.222606,-97.439510,1.5,0.1,12.8,-0.4,-137.2,0.0,0.18,0.21,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490694.60,469.3,958.32,21.32,21.08,21.03,61.2,59.9,61.4,35.222607,-97.439509,1.4,-0.4,12.6,-0.9,-137.8,0.0,0.18,0.22,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,15,0.6
1782490695.60,466.3,958.66,21.36,21.08,21.05,61.0,59.9,61.2,35.222609,-97.439506,0.8,-1.0,12.0,-1.1,-138.8,0.0,0.18,0.22,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490696.60,463.3,959.01,21.40,21.08,21.09,60.9,59.8,61.0,35.222610,-97.439504,-0.2,-1.1,11.0,-0.5,-139.8,0.0,0.17,0.22,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490698.10,458.1,959.35,21.46,21.08,21.15,60.7,59.7,60.7,35.222613,-97.439500,-1.5,-0.2,9.6,1.0,-141.4,0.0,0.16,0.23,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490698.60,456.6,959.69,21.48,21.08,21.18,60.7,59.6,60.5,35.222614,-97.439498,-1.5,0.2,9.4,1.1,-141.8,0.0,0.15,0.23,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490699.60,454.3,960.03,21.50,21.08,21.21,60.6,59.5,60.4,35.222615,-97.439496,-1.1,0.7,9.5,0.9,-142.5,0.0,0.15,0.23,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490701.10,449.1,960.37,21.53,21.09,21.29,60.5,59.4,60.1,35.222617,-97.439492,0.5,1.1,10.4,-0.7,-143.8,0.0,0.13,0.22,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490701.60,447.6,960.71,21.54,21.10,21.31,60.4,59.3,59.9,35.222617,-97.439491,1.0,0.9,10.7,-1.0,-144.1,0.0,0.12,0.21,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490702.60,444.0,961.04,21.55,21.11,21.36,60.3,59.1,59.6,35.222619,-97.439488,1.5,0.0,11.0,-0.9,-144.9,0.0,0.11,0.21,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490703.60,441.0,961.38,21.56,21.13,21.41,60.3,59.0,59.4,35.222620,-97.439486,1.2,-0.7,10.6,-0.1,-145.4,0.0,0.09,0.20,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490704.60,438.0,961.72,21.56,21.15,21.45,60.2,58.8,59.2,35.222620,-97.439484,0.3,-1.1,9.8,0.9,-145.9,0.0,0.08,0.18,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490705.60,436.3,962.06,21.56,21.17,21.49,60.1,58.7,59.0,35.222621,-97.439483,-0.3,-1.1,9.2,1.1,-146.1,0.0,0.07,0.18,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490706.60,433.3,962.40,21.56,21.20,21.53,60.1,58.5,58.8,35.222621,-97.439481,-1.1,-0.7,8.3,0.9,-146.5,0.0,0.06,0.16,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.7
1782490707.60,430.3,962.74,21.56,21.24,21.56,60.0,58.3,58.6,35.222622,-97.439479,-1.5,0.0,7.7,-0.0,-146.8,0.0,0.05,0.15,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490708.60,427.3,963.08,21.56,21.28,21.60,59.9,58.1,58.4,35.222622,-97.439478,-1.1,0.7,7.7,-0.9,-147.1,0.0,0.03,0.13,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490709.60,424.3,963.42,21.56,21.32,21.63,59.8,57.9,58.2,35.222622,-97.439476,-0.2,1.1,8.1,-1.1,-147.4,0.0,0.02,0.12,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490710.60,420.0,963.76,21.57,21.37,21.65,59.7,57.6,58.0,35.222622,-97.439475,1.1,0.8,9.0,-0.0,-147.7,0.0,-0.00,0.09,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490711.60,417.0,964.11,21.58,21.42,21.67,59.6,57.4,57.8,35.222622,-97.439474,1.5,0.0,9.2,0.9,-147.8,0.0,-0.02,0.07,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490712.60,415.3,964.45,21.58,21.46,21.68,59.5,57.2,57.7,35.222622,-97.439473,1.4,-0.4,9.0,1.1,-147.9,0.0,-0.03,0.06,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490713.60,411.0,964.79,21.60,21.52,21.69,59.3,56.9,57.5,35.222622,-97.439473,0.3,-1.1,8.0,0.5,-148.2,0.0,-0.05,0.03,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490714.60,409.3,965.14,21.62,21.55,21.70,59.2,56.7,57.4,35.222621,-97.439473,-0.3,-1.1,7.4,-0.0,-148.3,0.0,-0.06,0.02,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490715.60,406.3,965.48,21.64,21.60,21.70,59.0,56.5,57.3,35.222621,-97.439473,-1.1,-0.7,6.5,-0.9,-148.5,0.0,-0.07,-0.00,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490716.70,401.7,965.83,21.68,21.65,21.70,58.8,56.2,57.2,35.222620,-97.439473,-1.4,0.5,5.8,-0.8,-148.9,0.0,-0.09,-0.04,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490717.60,400.2,966.18,21.70,21.68,21.70,58.6,56.1,57.1,35.222619,-97.439473,-1.1,0.8,5.9,-0.4,-149.0,0.0,-0.10,-0.05,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.8
1782490719.10,395.1,966.53,21.77,21.74,21.70,58.3,55.7,57.0,35.222618,-97.439474,0.6,1.1,6.8,1.0,-149.6,0.0,-0.12,-0.08,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.9
1782490719.60,393.6,966.87,21.79,21.75,21.70,58.2,55.6,57.0,35.222617,-97.439475,1.0,0.9,7.1,1.1,-149.8,0.0,-0.12,-0.09,3.00,6,0,0.000000,0.000000,0.0,0,0.0,0,0.00,0.0,0.00,0,0,14,0.9
